quarter_num,year,total_assets,total_equity,liquid_assets,total_loans,non_performing_loans,loan_loss_provisions,current_deposits,liquidity_ratio,capital_adequacy_ratio,cash_reserve_ratio,leverage_ratio,loan_to_deposit_ratio,npl_ratio,net_income,return_on_assets,return_on_equity,net_interest_margin,operating_expenses,cost_to_income_ratio,staff_count,branches,concentration_risk,deposit_volatility,consecutive_losses,liquidity_capital_interaction,npl_leverage_interaction,roe_capital_interaction,ldr_npl_interaction,cost_volatility_interaction,efficiency_score,risk_composite,region_Bono,region_Central,region_Eastern,region_Greater Accra,region_Northern,region_Upper East,region_Upper West,region_Volta,region_Western,bank_size_Medium,bank_size_Small,lending_style_Conservative,lending_style_Moderate
-0.7055032414265894,-1.206424101943643,-0.06951411635308313,0.15956693590329213,-0.13730398546847508,-0.05542723345831419,0.1780580297572118,0.19734226714509917,-0.0159001097803883,-0.3160028697557188,0.796387294376939,-1.614876729857936,-0.01286208507349817,-0.27865051278710373,0.3534306470345683,0.13206132838975085,0.7979768108637735,-0.14833720718703708,-1.2742071553937353,-0.2805499413497009,1.5604354056841963,0.8245603858024729,0.04563674925178555,-0.9310550420295498,1.203447849059567,0.0,0.2774221418456769,0.29548277821523594,0.8030263676509941,0.20228678308184778,2.2509725369386238,-0.31403208915279596,0.04049798815181082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.599712517034151,1.235959908582603,1.9271187244156045,2.488321958086362,1.3257840212540672,2.5586531415377705,3.927421347642421,2.3140645059667833,2.157874490383121,-0.5511707189848134,0.47212725951925305,-1.698290099826115,1.0356330911618254,0.6531184846783888,0.5384367513240722,0.41089164965590497,-1.3312557441393178,-1.12186544138875,0.4319032471354948,2.3621511565679865,0.004309664974540809,-0.07697101311194388,2.3600951905771472,0.014961237613004977,-0.01557322083852855,0.0,-0.11640966815740274,1.0938422392065212,-1.3362916250943406,0.7702304586223245,-0.009653438978919068,-1.0719288882510258,0.3941681538310635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2818071810417744,-1.206424101943643,-0.5580186295305484,-0.6236990605137042,-0.5497350520772131,-0.537360944831794,-0.3888049407271317,-0.3791633832656847,-0.5712628773494212,-0.3835151709698131,-1.2411505208105413,-0.3377544622068863,0.9894438763496969,0.36574461205940195,0.7409865379168911,-0.43112070664287705,1.1341714248116297,2.0644465707999835,-0.8563841996722913,-0.5780092397400016,1.6020835398637732,-0.31807824770533444,-0.2349036678785613,0.24058018296708658,-1.3934166761195554,0.0,-1.0087408324174179,1.2959507202650558,1.1358268553467479,0.8412071153969503,-0.7271944871759767,-0.17139949103563623,1.0866605248811683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.4173512716189968,0.014767903319479877,-0.6950970822776849,-0.6529254036635921,-0.6648728699164971,-0.6904969129803986,-0.6552517676776377,-0.637300241658573,-0.6918162374913378,-0.5871772796323304,1.482321983498968,0.7563407288699687,-0.13295404358503338,-1.5956761866457367,-0.6385848432074268,-0.6423139697801126,-0.30866379338125427,-0.8384229778329162,1.2257668630062384,-0.6526131795292088,0.9449084356016141,-0.44387332662362516,-1.0063898149870152,-1.5865374516898303,1.0529221554503712,0.0,0.41183852859197423,-0.5722245595741092,-0.3078240743336336,-0.8854367956163209,1.5854877679912749,-0.6897758792110996,-0.5956958667289415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.44710463780378085,0.014767903319479877,-0.5350926165275429,-0.6058709911922726,-0.41569982589544086,-0.4350068396692427,-0.5851900522245167,-0.5746098617631573,-0.5338027936895036,1.26040936359338,-1.1881464766511118,-0.8970038628502601,-1.6595075931258902,1.6344563379013055,-1.0787717809996946,-0.5332664678987948,-0.5187854270986645,0.2639427398032666,1.71322697801459,-0.5292297406470584,0.08544239389579497,-0.360009940678098,-0.6557142935740815,-0.6286464907128503,0.06680107605784255,0.0,-0.2821292255527619,-1.1360941108274631,-0.5167066268017001,-0.8137505871606647,0.10161751359803818,-0.553335602175938,-0.7794393755453936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.44710463780378085,0.014767903319479877,0.1637792937423147,0.08942371234356115,0.4942980541845851,0.029340934716848895,-0.1170504080604801,-0.23042738390597287,0.14320308190973444,1.1478888615698897,-0.37437850455634136,-1.2691589185511234,0.2942961934271584,-0.5741812857206036,-0.44241457745217694,0.6289866534185402,1.4353457664732516,1.0055635038229336,-0.3549966528065582,-0.159079424000607,-0.9568427303125833,-0.15035147581428013,0.8872580006428261,-1.705284265034084,-0.094391792689013,0.0,0.46025665448765524,-0.2754660083502113,1.441816841357179,-0.5363456661552958,-0.5842258431479886,1.8059314961404291,-0.7113862241318936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.5699591508493669,-1.206424101943643,-0.373973691811977,-0.4579856948538397,-0.12171849405198994,-0.3867937090521336,-0.4875282670474387,-0.3976017302937481,-0.3804888876559136,1.8837729448035159,-0.8264718223867694,1.3094892269608691,-1.2899938746288597,-0.2529249041028715,-0.715139093258256,-0.27376102038376043,0.510810578116646,0.7994235303277819,-0.7728196085280024,-0.3828912433682288,-0.8870685834403047,-0.5067708660827704,0.11577185353437226,1.4130070533860184,0.8502458278348393,0.0,0.39658335194538347,-0.9159871511422726,0.5137740806243687,-0.6920974727399951,0.002390372411066308,0.8653782761065024,-1.0776359117390948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0234085774189658,1.235959908582603,-0.47480569344556567,-0.4413266792584036,-0.6508459276416604,-0.37039334085041203,-0.030004034315693238,0.015417243134873181,-0.4831976261271059,-2.2603571447216306,0.12136520258185203,0.8742915115511163,-0.844267951691817,1.5685736815148565,1.1652246736152363,-0.3510605153882388,0.8400011376072553,0.21965485487266753,0.4423488210285307,-0.5158392899156623,0.004309664974540809,-0.9051219493240245,-1.0063898149870152,-0.7101859692092379,-0.07661316745958056,0.0,-1.5752913301977642,0.3164894980728578,0.8467507546252143,1.9487553765798926,-0.05780290436575591,0.39355560698667735,1.7973004029748718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.599712517034151,1.235959908582603,-0.703853545577444,-0.6906273863269475,-0.6701329732695607,-0.6726145837965938,-0.5947439225135787,-0.5598591841407066,-0.7029861533462951,-0.49491046797306826,0.015357114262993101,1.2891528851192924,-0.14450134728806532,0.8457468228749593,0.7856431837798746,-0.6243694441540729,1.1972079149268533,0.5006816156141051,0.9890005214307535,-0.6803505417585295,1.0877020385030214,-0.6640147147306339,-1.0765249192696018,-0.15682581902501552,-0.01557322083852855,0.0,-0.3325226258532498,0.5693574410267884,1.1973376358856838,1.122522336356039,0.5877617632532006,0.04800110446290735,0.6723611879426143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.5699591508493669,-1.206424101943643,-0.6898432042978294,-0.6497105059171044,-0.6549371191384877,-0.6562142155948724,-0.6127901219484735,-0.6077988864136715,-0.6852777501616067,-0.2799963091082023,1.2422448423062575,1.0532513197569964,-1.3408020109222014,0.5320198877013926,-0.16012078038974434,-0.6119463110283532,0.9030376277224783,-0.2691223479068526,0.8566899187856298,-0.6430485718639259,-1.2608200213375487,-1.0309170282423152,-0.305038772161148,1.1976794985217718,0.6274203916259508,0.0,0.5891305117892363,-0.6777851975205645,0.907786323496629,0.008597684204438537,-0.3891690299451793,1.7432494289755225,-0.42185099811808974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
